unix,open,high,low,close,Volume BTC,Volume USDT
1751184000,107423.000000,107696.000000,107423.000000,107675.000000,0.992382,106854.751232
1751180400,107386.000000,107386.000000,107341.000000,107341.000000,0.017585,1887.546402
1751176800,107325.000000,107344.000000,107325.000000,107344.000000,0.002897,311.026020
1751173200,107258.000000,107258.000000,107258.000000,107258.000000,0.000000,0.000000
1751169600,107236.000000,107258.000000,107236.000000,107258.000000,0.002381,255.341613
1751166000,107220.000000,107220.000000,107220.000000,107220.000000,0.000000,0.000000
1751162400,107220.000000,107220.000000,107220.000000,107220.000000,0.001128,120.977398
1751158800,107412.000000,107426.000000,107339.000000,107339.000000,0.018014,1933.610113
1751155200,107264.000000,107264.000000,107264.000000,107264.000000,0.000746,80.053268
1751151600,107374.000000,107374.000000,107303.000000,107303.000000,0.074131,7954.464744
1751148000,107315.000000,107363.000000,107315.000000,107346.000000,0.012523,1344.242432
1751144400,107190.000000,107190.000000,107190.000000,107190.000000,0.001127,120.759182
1751140800,107229.000000,107229.000000,107229.000000,107229.000000,0.000100,10.722900
1751137200,107371.000000,107371.000000,107371.000000,107371.000000,0.000000,0.000000
1751133600,107371.000000,107371.000000,107371.000000,107371.000000,0.040000,4294.840000
1751130000,107317.000000,107317.000000,107317.000000,107317.000000,0.001013,108.673487
1751126400,107402.000000,107402.000000,107276.000000,107276.000000,0.010596,1136.649295
1751122800,107252.000000,107520.000000,107252.000000,107520.000000,0.003982,428.099482
1751119200,107145.000000,107182.000000,107145.000000,107182.000000,0.005994,642.447836
1751115600,107357.000000,107357.000000,107251.000000,107251.000000,0.009863,1057.826266
1751112000,107373.000000,107373.000000,107293.000000,107338.000000,0.029222,3136.603128
1751108400,107269.000000,107349.000000,107268.000000,107336.000000,0.051128,5487.832074
1751104800,107324.000000,107352.000000,107263.000000,107297.000000,0.008984,963.984145
1751101200,107314.000000,107329.000000,107314.000000,107329.000000,0.004317,463.325340
1751097600,107458.000000,107458.000000,107366.000000,107390.000000,0.018985,2038.847476
1751094000,107409.000000,107470.000000,107407.000000,107462.000000,0.014614,1570.427101
1751090400,107352.000000,107418.000000,107352.000000,107408.000000,0.015430,1657.259255
1751086800,107239.000000,107301.000000,107239.000000,107301.000000,0.155150,16647.740493
1751083200,107294.000000,107305.000000,107189.000000,107235.000000,0.023079,2474.862624
1751079600,107126.000000,107330.000000,107126.000000,107330.000000,0.083566,8969.097995
1751076000,107096.000000,107187.000000,107096.000000,107187.000000,0.018698,2004.179310
1751072400,106986.000000,107101.000000,106852.000000,107101.000000,0.141677,15173.748377
1751068800,107061.000000,107181.000000,106879.000000,107075.000000,0.394911,42285.110316
1751065200,107157.000000,107157.000000,107011.000000,107052.000000,0.088721,9497.797960
1751061600,107189.000000,107189.000000,107139.000000,107139.000000,0.002219,237.729656
1751058000,107128.000000,107264.000000,107128.000000,107264.000000,0.169849,18218.676700
1751054400,106938.000000,107105.000000,106937.000000,107105.000000,0.065938,7062.318408
1751050800,106719.000000,106993.000000,106719.000000,106893.000000,0.255614,27323.378301
1751047200,106868.000000,106939.000000,106499.000000,106695.000000,0.490526,52336.627825
1751043600,107488.000000,107488.000000,106506.000000,106794.000000,0.604847,64594.012363
1751040000,107338.000000,107665.000000,107338.000000,107514.000000,0.495939,53320.368444
1751036400,106555.000000,107383.000000,106555.000000,107354.000000,0.466523,50083.131613
1751032800,106849.000000,107056.000000,106458.000000,106629.000000,1.055482,112544.967786
1751029200,106824.000000,106959.000000,106419.000000,106794.000000,0.299957,32033.590771
1751025600,107020.000000,107174.000000,106650.000000,106650.000000,0.370951,39561.924150
1751022000,107082.000000,107082.000000,106947.000000,106957.000000,0.318340,34048.691380
1751018400,106984.000000,107041.000000,106974.000000,106974.000000,0.097697,10451.009995
1751014800,106971.000000,107105.000000,106848.000000,107105.000000,0.271272,29054.545789
1751011200,106917.000000,107001.000000,106714.000000,106969.000000,0.576712,61690.258862
1751007600,107284.000000,107665.000000,106939.000000,106939.000000,0.002702,288.912819
1751004000,107367.000000,107367.000000,107326.000000,107326.000000,0.006859,736.110397
1751000400,107489.000000,107489.000000,107318.000000,107328.000000,0.003647,391.454195
1750996800,107464.000000,107520.000000,107464.000000,107520.000000,0.004126,443.586662
1750993200,107180.000000,107374.000000,107180.000000,107374.000000,0.089249,9583.015684
1750989600,107093.000000,107276.000000,107093.000000,107276.000000,0.033240,3565.854240
1750986000,106650.000000,107165.000000,106466.000000,107165.000000,0.105069,11259.757964
1750982400,107126.000000,107143.000000,106794.000000,106794.000000,0.035246,3764.068800
1750978800,106975.000000,107051.000000,106910.000000,107051.000000,0.180109,19280.863546
1750975200,107017.000000,107179.000000,107017.000000,107031.000000,0.101963,10913.212556
1750971600,107667.000000,107667.000000,106924.000000,107011.000000,0.037734,4037.966985
1750968000,107634.000000,107957.000000,107634.000000,107957.000000,0.006060,654.237773
1750964400,107520.000000,107520.000000,107520.000000,107520.000000,0.000100,10.752000
1750960800,107520.000000,107520.000000,107200.000000,107200.000000,0.085650,9181.660704
1750957200,107374.000000,107374.000000,107326.000000,107326.000000,0.002763,296.492368
1750953600,107374.000000,107374.000000,107084.000000,107252.000000,0.018093,1940.476115
1750950000,107374.000000,107374.000000,106650.000000,107229.000000,0.000993,106.488048
1750946400,107136.000000,107665.000000,107136.000000,107665.000000,0.000600,64.599000
1750942800,107109.000000,107312.000000,106939.000000,106939.000000,0.071103,7603.666607
1750939200,107291.000000,107291.000000,107084.000000,107181.000000,0.015752,1688.337620
1750935600,107230.000000,107230.000000,107196.000000,107227.000000,0.022600,2423.353790
1750932000,107445.000000,107445.000000,107376.000000,107376.000000,0.002865,307.653715
1750928400,107737.000000,107737.000000,107311.000000,107345.000000,0.102383,10990.307429
1750924800,107894.000000,108103.000000,107770.000000,107795.000000,0.018100,1951.071175
1750921200,107859.000000,108086.000000,107851.000000,108086.000000,0.014936,1614.406003
1750917600,107583.000000,107583.000000,107583.000000,107583.000000,0.000000,0.000000
1750914000,107665.000000,107665.000000,107583.000000,107583.000000,0.004618,496.850569
1750910400,107811.000000,107811.000000,107773.000000,107773.000000,0.001438,154.933387
1750906800,107994.000000,108250.000000,107957.000000,107957.000000,0.026157,2823.839886
1750903200,107811.000000,108042.000000,107624.000000,108042.000000,0.086967,9396.045397
1750899600,107229.000000,107827.000000,107185.000000,107520.000000,1.021393,109820.196864
1750896000,107387.000000,107520.000000,107387.000000,107450.000000,0.163161,17531.600023
1750892400,107229.000000,107308.000000,107180.000000,107308.000000,0.156644,16809.200494
1750888800,107435.000000,107441.000000,107261.000000,107261.000000,0.055254,5926.644344
1750885200,107957.000000,107957.000000,107516.000000,107516.000000,0.001755,188.665851
1750881600,107708.000000,107708.000000,107708.000000,107708.000000,0.000394,42.475727
1750878000,107508.000000,107864.000000,107497.000000,107703.000000,0.019920,2145.437298
1750874400,107357.000000,107501.000000,107336.000000,107423.000000,0.046527,4998.037694
1750870800,107374.000000,107520.000000,106978.000000,107374.000000,0.097373,10455.363935
1750867200,107229.000000,107460.000000,107084.000000,107084.000000,0.021233,2273.741343
1750863600,107520.000000,107520.000000,106794.000000,107084.000000,0.003666,392.522827
1750860000,108103.000000,108103.000000,107374.000000,107813.000000,3.459976,373030.338581
1750856400,107205.000000,108038.000000,107205.000000,108038.000000,0.202522,21880.039425
1750852800,107058.000000,107253.000000,107058.000000,107188.000000,0.009061,971.209030
1750849200,106884.000000,107155.000000,106884.000000,107155.000000,0.040932,4386.087748
1750845600,106670.000000,107090.000000,106670.000000,107055.000000,0.013286,1422.381975
1750842000,106774.000000,106997.000000,106506.000000,106578.000000,0.035323,3764.648299
1750838400,106361.000000,106361.000000,106361.000000,106361.000000,0.000100,10.636100
1750834800,106445.000000,106682.000000,106445.000000,106682.000000,0.003896,415.616003
1750831200,106135.000000,106138.000000,106135.000000,106138.000000,0.021138,2243.591745
1750827600,106255.000000,106279.000000,106121.000000,106248.000000,0.017768,1887.804902
1750824000,106218.000000,106227.000000,106074.000000,106074.000000,0.004748,503.644656
1750820400,106361.000000,106541.000000,106361.000000,106507.000000,0.017124,1823.776875
1750816800,106405.000000,106774.000000,106405.000000,106540.000000,0.102099,10877.630656
1750813200,106429.000000,106506.000000,106074.000000,106361.000000,0.000927,98.606219
1750809600,106074.000000,106361.000000,105930.000000,106361.000000,0.003141,334.123509
1750806000,105793.000000,105793.000000,105793.000000,105793.000000,0.011514,1218.088965
1750802400,105787.000000,105787.000000,105787.000000,105787.000000,0.000100,10.578700
1750798800,105796.000000,106074.000000,105796.000000,106074.000000,0.026753,2837.757414
1750795200,105787.000000,105930.000000,105787.000000,105930.000000,0.001246,131.998314
1750791600,105501.000000,105644.000000,105358.000000,105644.000000,1.000953,105744.648095
1750788000,105932.000000,105932.000000,105644.000000,105644.000000,0.002000,211.288000
1750784400,106159.000000,106167.000000,105787.000000,106074.000000,0.104599,11095.189775
1750780800,105439.000000,106218.000000,105439.000000,106218.000000,0.467155,49620.310153
1750777200,105725.000000,105725.000000,105216.000000,105216.000000,0.078184,8226.248778
1750773600,105216.000000,105663.000000,105216.000000,105663.000000,0.087973,9295.472080
1750770000,105192.000000,105358.000000,104931.000000,104931.000000,0.009528,999.745842
1750766400,105187.000000,105196.000000,105019.000000,105019.000000,0.017242,1810.770154
1750762800,105363.000000,105364.000000,105073.000000,105172.000000,0.075052,7893.383668
1750759200,105256.000000,105300.000000,105210.000000,105300.000000,0.006552,689.902434
1750755600,105216.000000,105501.000000,105216.000000,105216.000000,0.005352,563.117084
1750752000,104853.000000,105128.000000,104753.000000,104915.000000,0.055017,5772.104358
1750748400,105501.000000,105735.000000,104931.000000,104931.000000,0.015135,1588.145375
1750744800,105501.000000,105787.000000,105466.000000,105787.000000,0.007473,790.524036
1750741200,105073.000000,105425.000000,105073.000000,105425.000000,0.062597,6599.239175
1750737600,104789.000000,104809.000000,104789.000000,104809.000000,0.012782,1339.680167
1750734000,104805.000000,105073.000000,104805.000000,105072.000000,0.088172,9264.408384
1750730400,105073.000000,105073.000000,104789.000000,104867.000000,0.029873,3132.696086
1750726800,105048.000000,105358.000000,105048.000000,105358.000000,0.005733,604.034271
1750723200,105409.000000,105409.000000,105068.000000,105068.000000,0.054600,5736.695989
1750719600,105563.000000,105644.000000,105216.000000,105486.000000,1.645894,173618.775539
1750716000,103892.000000,105910.000000,103892.000000,105501.000000,0.724520,76437.532825
1750712400,103942.000000,104082.000000,103682.000000,103693.000000,0.064604,6699.033382
1750708800,103240.000000,103801.000000,102961.000000,103705.000000,0.028551,2960.928122
1750705200,102983.000000,103101.000000,102812.000000,103101.000000,0.959490,98924.408389
1750701600,102544.000000,103101.000000,102544.000000,103045.000000,0.283888,29253.280178
1750698000,100755.000000,102544.000000,100755.000000,102405.000000,0.019603,2007.407325
1750694400,101302.000000,101302.000000,99670.000000,100619.000000,0.223536,22492.018087
1750690800,101852.000000,101990.000000,101439.000000,101439.000000,0.050508,5123.521588
1750687200,102544.000000,102544.000000,101577.000000,101577.000000,0.150512,15288.537109
1750683600,101302.000000,102405.000000,100891.000000,102405.000000,0.028287,2896.714874
1750680000,101439.000000,101577.000000,101353.000000,101577.000000,0.000920,93.437635
1750676400,101544.000000,101544.000000,101165.000000,101165.000000,0.059394,6008.580859
1750672800,101302.000000,101302.000000,101302.000000,101302.000000,0.000100,10.130200
1750669200,101714.000000,101714.000000,101439.000000,101439.000000,0.000300,30.431700
1750665600,101941.000000,101941.000000,101898.000000,101898.000000,0.000538,54.783422
1750662000,101870.000000,101964.000000,101870.000000,101964.000000,0.160659,16381.443453
1750658400,101852.000000,101990.000000,101714.000000,101990.000000,0.002623,267.476934
1750654800,101230.000000,101714.000000,101230.000000,101714.000000,0.002581,262.571640
1750651200,101182.000000,101302.000000,101028.000000,101160.000000,0.003648,369.012460
1750647600,101189.000000,101191.000000,101101.000000,101148.000000,0.039383,3983.506627
1750644000,101165.000000,101302.000000,101165.000000,101302.000000,0.000200,20.260400
1750640400,100755.000000,101028.000000,100619.000000,101028.000000,0.005543,560.039625
1750636800,100619.000000,101577.000000,100619.000000,100891.000000,0.015890,1603.116625
1750633200,101028.000000,101033.000000,100755.000000,100975.000000,0.076248,7699.104439
1750629600,99165.000000,100917.000000,99165.000000,100917.000000,0.088186,8899.472617
1750626000,99491.000000,99612.000000,99131.000000,99360.000000,0.028540,2835.696643
1750622400,98730.000000,99670.000000,98213.000000,99670.000000,0.189495,18886.944723
1750618800,99409.000000,99409.000000,98863.000000,98863.000000,1.110532,109790.556752
1750615200,99400.000000,99670.000000,99400.000000,99547.000000,0.021070,2097.455290
1750611600,99720.000000,100236.000000,99535.000000,99535.000000,0.091870,9144.253576
1750608000,98883.000000,99670.000000,98730.000000,99670.000000,0.571908,57002.050426
1750604400,99593.000000,99780.000000,99131.000000,99131.000000,0.297082,29450.065481
1750600800,101028.000000,101165.000000,99105.000000,99493.000000,0.991918,98688.852802
1750597200,102405.000000,102405.000000,100308.000000,100891.000000,0.074846,7551.240367
1750593600,102602.000000,102602.000000,102602.000000,102602.000000,0.001251,128.316113
1750590000,102544.000000,102683.000000,102544.000000,102683.000000,0.000200,20.536600
1750586400,102259.000000,102451.000000,102259.000000,102451.000000,0.005967,611.299504
1750582800,102405.000000,102405.000000,102128.000000,102128.000000,0.002609,266.455016
1750579200,102463.000000,102683.000000,102461.000000,102683.000000,0.035832,3679.335202
1750575600,102544.000000,102544.000000,102405.000000,102405.000000,0.000200,20.481000
1750572000,102758.000000,102817.000000,102758.000000,102817.000000,0.001192,122.531132
1750568400,102722.000000,102822.000000,102722.000000,102822.000000,0.004321,444.300031
1750564800,102544.000000,102683.000000,102442.000000,102476.000000,0.010802,1106.947802
1750561200,102544.000000,102544.000000,102199.000000,102199.000000,0.015874,1622.330432
1750557600,102401.000000,102837.000000,101990.000000,102312.000000,0.057675,5900.854831
1750554000,102683.000000,102683.000000,102311.000000,102405.000000,0.307895,31529.970066
1750550400,102309.000000,103362.000000,101933.000000,102822.000000,0.288887,29703.989497
1750546800,101577.000000,102267.000000,100911.000000,102267.000000,0.063305,6473.995050
1750543200,101852.000000,101852.000000,101852.000000,101852.000000,0.000100,10.185200
1750539600,102717.000000,102719.000000,101242.000000,101450.000000,0.277972,28200.252298
1750536000,102340.000000,102822.000000,102340.000000,102822.000000,0.001159,119.200516
1750532400,102544.000000,102544.000000,102267.000000,102267.000000,0.000310,31.702770
1750528800,103101.000000,103101.000000,102683.000000,102683.000000,0.058506,6007.583920
1750525200,103520.000000,103520.000000,103240.000000,103240.000000,0.082194,8485.751921
1750521600,103506.000000,103506.000000,103506.000000,103506.000000,0.002503,259.088974
1750518000,103583.000000,103583.000000,103380.000000,103380.000000,0.001400,144.776453
1750514400,103520.000000,103617.000000,103520.000000,103537.000000,0.005287,547.381482
1750510800,103861.000000,103861.000000,103660.000000,103660.000000,0.001334,138.247196
1750507200,103897.000000,103897.000000,103894.000000,103894.000000,0.005245,544.934419
1750503600,103817.000000,103876.000000,103817.000000,103875.000000,0.002987,310.269431
1750500000,103942.000000,103966.000000,103942.000000,103961.000000,0.004726,491.363350
1750496400,103741.000000,103830.000000,103716.000000,103830.000000,0.180519,18743.338647
1750492800,103514.000000,103801.000000,103514.000000,103801.000000,0.074643,7747.986903
1750489200,103541.000000,103543.000000,103415.000000,103469.000000,0.042347,4381.608986
1750485600,103429.000000,103585.000000,103429.000000,103585.000000,0.018534,1919.877537
1750482000,103380.000000,103380.000000,103380.000000,103380.000000,0.000000,0.000000
1750478400,103498.000000,103498.000000,103380.000000,103380.000000,0.005122,529.553712
1750474800,103534.000000,103660.000000,103534.000000,103657.000000,0.011358,1177.361084
1750471200,103520.000000,103520.000000,103480.000000,103480.000000,0.002436,252.077280
1750467600,103211.000000,103457.000000,103195.000000,103450.000000,0.116546,12056.679562
1750464000,103241.000000,103271.000000,103241.000000,103271.000000,0.011385,1175.741368
1750460400,103101.000000,103101.000000,103101.000000,103101.000000,0.000000,0.000000
1750456800,103380.000000,103380.000000,103101.000000,103101.000000,0.002739,282.424569
1750453200,103520.000000,103520.000000,103520.000000,103520.000000,0.000000,0.000000
1750449600,103520.000000,103801.000000,103520.000000,103520.000000,0.000400,41.408000
1750446000,103185.000000,103380.000000,103134.000000,103380.000000,0.009305,961.912649
1750442400,103380.000000,103380.000000,103101.000000,103101.000000,0.000200,20.620200
1750438800,103555.000000,103555.000000,102405.000000,103313.000000,0.170163,17580.047953
1750435200,104172.000000,104227.000000,103660.000000,103660.000000,0.015964,1654.820984
1750431600,104223.000000,104506.000000,104082.000000,104223.000000,0.008125,846.837931
1750428000,105416.000000,105416.000000,103942.000000,103942.000000,0.021269,2210.691466
1750424400,106117.000000,106120.000000,105501.000000,105501.000000,0.009720,1025.469720
1750420800,105987.000000,105987.000000,105987.000000,105987.000000,0.000200,21.197400
1750417200,106010.000000,106038.000000,105933.000000,105953.000000,0.010352,1096.823337
1750413600,106074.000000,106074.000000,106074.000000,106074.000000,0.000100,10.607400
1750410000,106045.000000,106045.000000,105787.000000,105827.000000,0.071358,7551.651746
1750406400,105930.000000,106404.000000,105930.000000,106129.000000,0.347128,36840.352818
1750402800,104705.000000,105787.000000,104667.000000,105787.000000,0.692539,73261.634830
1750399200,104647.000000,104757.000000,104647.000000,104722.000000,0.076232,7983.154937
1750395600,104381.000000,104591.000000,104354.000000,104591.000000,0.007070,739.501252
1750392000,104605.000000,104605.000000,104270.000000,104274.000000,0.052303,5453.872219
1750388400,104567.000000,104684.000000,104567.000000,104642.000000,0.027178,2843.986437
1750384800,104730.000000,104730.000000,104580.000000,104580.000000,0.041438,4333.620551
1750381200,104530.000000,104785.000000,104428.000000,104785.000000,0.073457,7697.174979
1750377600,104679.000000,104767.000000,104594.000000,104694.000000,0.097496,10207.219004
1750374000,104486.000000,104824.000000,104476.000000,104657.000000,0.202487,21191.720682
1750370400,104410.000000,104720.000000,104410.000000,104674.000000,0.199866,20920.745422
1750366800,104345.000000,104397.000000,104284.000000,104284.000000,0.260885,27206.094841
1750363200,104216.000000,104216.000000,104216.000000,104216.000000,0.004783,498.463044
1750359600,104223.000000,104223.000000,104223.000000,104223.000000,0.000100,10.422300
1750356000,104482.000000,104533.000000,104365.000000,104365.000000,0.156059,16287.089186
1750352400,103942.000000,104789.000000,103942.000000,104506.000000,0.249903,26116.374414
1750348800,104316.000000,104316.000000,104082.000000,104082.000000,0.009683,1007.867639
1750345200,104335.000000,104335.000000,104317.000000,104317.000000,0.275344,28723.043357
1750341600,104647.000000,104647.000000,104152.000000,104152.000000,0.039860,4151.511218
1750338000,104647.000000,104647.000000,104365.000000,104365.000000,0.000300,31.309500
1750334400,104771.000000,104831.000000,104685.000000,104733.000000,0.056011,5866.160264
1750330800,104845.000000,104845.000000,104733.000000,104742.000000,0.003457,362.041770
1750327200,104979.000000,104979.000000,104944.000000,104944.000000,0.001600,167.910400
1750323600,104937.000000,104937.000000,104921.000000,104921.000000,0.007606,798.058504
1750320000,104898.000000,104931.000000,104861.000000,104931.000000,0.011463,1202.815659
1750316400,104764.000000,104764.000000,104647.000000,104647.000000,0.012617,1320.356314
1750312800,104789.000000,104789.000000,104720.000000,104720.000000,0.010758,1126.533778
1750309200,105054.000000,105214.000000,104868.000000,104868.000000,0.386000,40479.048000
1750305600,105105.000000,105105.000000,104999.000000,104999.000000,0.457455,48032.308095
1750302000,104926.000000,105116.000000,104926.000000,105116.000000,0.002477,260.403867
1750298400,104722.000000,105009.000000,104587.000000,105009.000000,0.008965,941.381533
1750294800,104978.000000,104978.000000,104506.000000,104550.000000,0.033500,3502.409317
1750291200,105073.000000,105141.000000,105018.000000,105136.000000,0.021118,2220.236815
1750287600,104789.000000,104789.000000,104789.000000,104789.000000,0.000100,10.478900
1750284000,104909.000000,104909.000000,104909.000000,104909.000000,0.010000,1049.090000
1750280400,104647.000000,105073.000000,104506.000000,105073.000000,0.261701,27497.733340
1750276800,103801.000000,104931.000000,103707.000000,104931.000000,0.001649,173.003937
1750273200,103520.000000,104365.000000,103520.000000,103942.000000,0.078450,8154.259255
1750269600,104474.000000,104647.000000,103660.000000,103660.000000,0.110075,11410.406635
1750266000,104365.000000,104365.000000,103660.000000,104365.000000,0.055100,5750.465579
1750262400,104647.000000,104647.000000,104506.000000,104506.000000,0.000200,20.901200
1750258800,104532.000000,104931.000000,104223.000000,104931.000000,0.097176,10196.776955
1750255200,104506.000000,105216.000000,104506.000000,104506.000000,0.200063,20907.743121
1750251600,104506.000000,104506.000000,103942.000000,104365.000000,0.043738,4564.764378
1750248000,104562.000000,104562.000000,104562.000000,104562.000000,0.028695,3000.419137
1750244400,104471.000000,104852.000000,104417.000000,104852.000000,0.041900,4393.292509
1750240800,104572.000000,104572.000000,104223.000000,104223.000000,0.006764,704.959161
1750237200,105073.000000,105073.000000,104647.000000,104732.000000,0.018468,1934.240847
1750233600,105056.000000,105280.000000,104789.000000,104789.000000,0.084010,8803.323890
1750230000,104931.000000,104931.000000,104780.000000,104923.000000,0.051891,5444.565688
1750226400,105216.000000,105216.000000,105073.000000,105073.000000,0.000200,21.014600
1750222800,105501.000000,105521.000000,105478.000000,105495.000000,0.020419,2154.055987
1750219200,105289.000000,105473.000000,105263.000000,105473.000000,0.006634,699.737414
1750215600,105073.000000,105216.000000,105073.000000,105216.000000,0.001400,147.302400
1750212000,104789.000000,104789.000000,104789.000000,104789.000000,0.000000,0.000000
1750208400,104931.000000,105073.000000,104789.000000,104789.000000,0.000300,31.436700
1750204800,104592.000000,104807.000000,104592.000000,104807.000000,0.145979,15299.638870
1750201200,104647.000000,104647.000000,104647.000000,104647.000000,0.000100,10.464700
1750197600,104554.000000,104554.000000,104365.000000,104365.000000,0.000942,98.324354
1750194000,104647.000000,104789.000000,104506.000000,104510.000000,0.002247,234.869503
1750190400,104893.000000,104921.000000,104365.000000,104365.000000,0.041835,4366.076378
1750186800,104506.000000,105216.000000,104506.000000,104789.000000,0.108224,11340.714077
1750183200,103821.000000,104365.000000,103660.000000,104365.000000,0.000959,100.119432
1750179600,103561.000000,104223.000000,103425.000000,103850.000000,0.747091,77585.368157
1750176000,104331.000000,104385.000000,103520.000000,103520.000000,0.414847,42944.955229
1750172400,104789.000000,104931.000000,104223.000000,104223.000000,0.371014,38668.154602
1750168800,105310.000000,105644.000000,104897.000000,104897.000000,0.064181,6732.440512
1750165200,105645.000000,105645.000000,105251.000000,105251.000000,0.003632,382.296892
1750161600,105501.000000,105501.000000,105501.000000,105501.000000,0.000110,11.605110
1750158000,105644.000000,105644.000000,105576.000000,105576.000000,0.010329,1090.528288
1750154400,106074.000000,106074.000000,105772.000000,105814.000000,0.090805,9608.470956
1750150800,106596.000000,106679.000000,106218.000000,106218.000000,0.061161,6496.370419
1750147200,106715.000000,106794.000000,106544.000000,106556.000000,0.012919,1376.622537
1750143600,106710.000000,106710.000000,106506.000000,106506.000000,0.153510,16349.736060
1750140000,106939.000000,106939.000000,106794.000000,106794.000000,0.022310,2382.558121
1750136400,107336.000000,107336.000000,107084.000000,107163.000000,0.085338,9145.121102
1750132800,107582.000000,107582.000000,107374.000000,107415.000000,0.008022,861.698168
1750129200,107471.000000,107665.000000,107471.000000,107574.000000,0.010483,1127.698242
1750125600,107124.000000,107520.000000,106650.000000,107469.000000,0.003738,401.686881
1750122000,107169.000000,107374.000000,107084.000000,107254.000000,0.044462,4768.767032
1750118400,106781.000000,107229.000000,106218.000000,107229.000000,0.355559,38126.187758
1750114800,107547.000000,107957.000000,106794.000000,106794.000000,0.061490,6566.763060
1750111200,108746.000000,108746.000000,107495.000000,107793.000000,0.267900,28877.795363
1750107600,108718.000000,108718.000000,108397.000000,108397.000000,0.002059,223.234950
1750104000,108591.000000,108591.000000,108591.000000,108591.000000,0.060650,6586.044150
1750100400,108397.000000,108841.000000,108397.000000,108543.000000,0.007894,856.797196
1750096800,108056.000000,108250.000000,108056.000000,108250.000000,0.038622,4180.852067
1750093200,107696.000000,107957.000000,107665.000000,107665.000000,0.004025,433.375311
1750089600,107811.000000,107811.000000,107811.000000,107811.000000,0.000110,11.859210
1750086000,107374.000000,107374.000000,107374.000000,107374.000000,0.000100,10.737400
1750082400,107229.000000,107696.000000,107084.000000,107696.000000,0.005439,585.718696
1750078800,106659.000000,107084.000000,106659.000000,107084.000000,0.000836,89.522224
1750075200,106900.000000,106900.000000,106834.000000,106835.000000,0.003906,417.286827
1750071600,106862.000000,106923.000000,106650.000000,106859.000000,1.011416,108078.862806
1750068000,107119.000000,107119.000000,106794.000000,106794.000000,0.028090,2999.843460
1750064400,107131.000000,107131.000000,106942.000000,106942.000000,0.018279,1954.804582
1750060800,107000.000000,107042.000000,107000.000000,107037.000000,0.012540,1342.243980
1750057200,106684.000000,106911.000000,106684.000000,106911.000000,0.039803,4255.359289
1750053600,106746.000000,106747.000000,106746.000000,106747.000000,0.036449,3890.834213
1750050000,106506.000000,106794.000000,106506.000000,106794.000000,0.001930,206.112420
1750046400,105954.000000,106361.000000,105954.000000,106210.000000,0.099357,10552.681480
1750042800,105820.000000,105820.000000,105820.000000,105820.000000,0.000000,0.000000
1750039200,105930.000000,105930.000000,105820.000000,105820.000000,0.000402,42.574561
1750035600,105358.000000,105820.000000,105073.000000,105820.000000,0.009760,1032.803200
1750032000,105537.000000,105644.000000,105428.000000,105530.000000,0.036262,3826.779514
1750028400,105477.000000,105596.000000,105476.000000,105596.000000,0.134250,14176.263000
1750024800,104789.000000,105358.000000,104789.000000,105316.000000,0.059748,6292.459335
1750021200,104514.000000,104514.000000,104506.000000,104506.000000,0.010100,1055.510600
1750017600,105188.000000,105188.000000,104647.000000,104647.000000,0.006643,695.158510
1750014000,105552.000000,105552.000000,105216.000000,105216.000000,0.011675,1228.364183
1750010400,105479.000000,105533.000000,105479.000000,105529.000000,0.003459,365.057525
1750006800,105555.000000,105701.000000,105490.000000,105695.000000,0.178266,18841.828041
1750003200,105506.000000,105506.000000,105358.000000,105358.000000,0.003423,360.686792
1749999600,105638.000000,105638.000000,105638.000000,105638.000000,0.001962,207.291335
1749996000,105566.000000,105787.000000,105566.000000,105787.000000,0.080704,8537.462610
1749992400,105276.000000,105566.000000,105275.000000,105423.000000,0.100628,10608.547813
1749988800,104989.000000,105292.000000,104965.000000,105292.000000,0.015471,1628.954632
1749985200,104965.000000,104965.000000,104965.000000,104965.000000,0.000596,62.512955
1749981600,104987.000000,104987.000000,104987.000000,104987.000000,0.000834,87.579106
1749978000,105073.000000,105114.000000,104918.000000,104918.000000,0.199603,20941.987423
1749974400,105260.000000,105260.000000,105216.000000,105216.000000,0.001350,142.017400
1749970800,105467.000000,105467.000000,105311.000000,105389.000000,0.062970,6636.313713
1749967200,105787.000000,105787.000000,105489.000000,105489.000000,0.320574,33816.987436
1749963600,105787.000000,106074.000000,105787.000000,106074.000000,0.009351,991.907521
1749960000,105517.000000,105558.000000,105517.000000,105558.000000,0.001702,179.642827
1749956400,105500.000000,105507.000000,105500.000000,105506.000000,0.006053,638.619378
1749952800,105544.000000,105544.000000,105544.000000,105544.000000,0.000634,66.895898
1749949200,105470.000000,105470.000000,105451.000000,105451.000000,0.001159,122.189237
1749945600,105437.000000,105644.000000,105414.000000,105602.000000,0.005040,532.211904
1749942000,105471.000000,105474.000000,105381.000000,105417.000000,0.021350,2250.699333
1749938400,105470.000000,105470.000000,105370.000000,105370.000000,0.012086,1273.498659
1749934800,105024.000000,105358.000000,105024.000000,105319.000000,0.011456,1206.556581
1749931200,104699.000000,104974.000000,104365.000000,104974.000000,0.006489,681.181535
1749927600,104931.000000,104931.000000,104665.000000,104665.000000,0.253200,26501.178000
1749924000,104789.000000,104931.000000,104506.000000,104789.000000,0.040609,4255.373357
1749920400,104455.000000,104455.000000,104455.000000,104455.000000,0.000000,0.000000
