unix,open,high,low,close,Volume UNI,Volume USD
1751011200,6.910430,6.928550,6.910430,6.915190,166.513814,1151.474661
1751007600,6.855760,6.855760,6.855700,6.855700,2992.300000,20514.311110
1751004000,6.888130,6.927310,6.888130,6.927310,27.566400,190.960998
1751000400,6.940000,6.940000,6.940000,6.940000,72.155799,500.761244
1750996800,6.914550,6.980450,6.913800,6.977890,179.949912,1255.670693
1750993200,6.959500,6.959500,6.907020,6.937850,84.955245,589.406743
1750989600,6.951430,6.951430,6.949100,6.949100,4.200300,29.188305
1750986000,6.781570,6.900970,6.770650,6.900970,78.661224,542.838745
1750982400,6.808690,6.808690,6.808690,6.808690,0.000000,0.000000
1750978800,6.789640,6.824090,6.789630,6.808690,1498.182070,10200.657280
1750975200,6.815520,6.833700,6.802790,6.802790,762.827195,5189.353214
1750971600,6.819550,6.819550,6.780700,6.812290,401.036978,2731.980193
1750968000,6.902660,6.979620,6.902660,6.956620,436.267059,3034.944149
1750964400,6.786510,6.893700,6.786510,6.893700,547.393224,3773.564668
1750960800,6.774150,6.817980,6.736800,6.792170,13193.895990,89615.184527
1750957200,6.851730,6.863770,6.790000,6.790000,812.195604,5514.808150
1750953600,6.849770,6.849770,6.849770,6.849770,0.000000,0.000000
1750950000,6.899480,6.899750,6.795420,6.849770,4221.045016,28913.187520
1750946400,6.826940,6.889640,6.810620,6.889640,391.958644,2700.453954
1750942800,6.866020,6.866020,6.789910,6.812260,37733.236115,257048.615059
1750939200,6.949180,6.949180,6.870350,6.871980,39978.322858,274730.235111
1750935600,6.979370,6.979370,6.930270,6.938260,13140.087571,91169.343992
1750932000,7.026280,7.026280,7.000720,7.000720,561.980000,3934.264626
1750928400,7.048780,7.048780,7.023840,7.029870,683.193950,4802.764653
1750924800,7.220000,7.224880,7.169440,7.169440,2900.984969,20798.437677
1750921200,7.206890,7.252920,7.173220,7.221080,3692.953944,26667.115869
1750917600,7.210300,7.267670,7.177340,7.192950,1545.775113,11118.683097
1750914000,7.176650,7.184340,7.176650,7.183800,22.169272,159.259618
1750910400,7.196270,7.196480,7.178490,7.178490,246.406490,1768.826524
1750906800,7.296380,7.296380,7.175400,7.210260,355.174055,2560.897282
1750903200,7.067400,7.267610,7.067400,7.267610,3620.280394,26310.785993
1750899600,7.077820,7.132300,7.063910,7.066550,235.961670,1667.434937
1750896000,6.984820,7.015000,6.937250,6.954780,1037.250439,7213.848606
1750892400,6.991020,6.991020,6.977910,6.982360,313.994268,2192.421015
1750888800,6.985040,6.985040,6.985040,6.985040,0.000000,0.000000
1750885200,7.020000,7.020610,6.985040,6.985040,527.163142,3682.255631
1750881600,7.013470,7.013520,7.013470,7.013520,652.206019,4574.259958
1750878000,6.945460,6.948100,6.945460,6.948100,106.197534,737.871084
1750874400,6.942060,6.964460,6.924290,6.924590,3326.037281,23031.444494
1750870800,6.891730,7.007720,6.891730,6.951500,895.097006,6222.266839
1750867200,6.939400,6.953140,6.873000,6.889980,3906.202237,26913.655289
1750863600,7.004000,7.004000,6.850000,6.899240,2832.591578,19542.729117
1750860000,7.103930,7.103930,7.002410,7.022810,10413.912343,73134.927739
1750856400,7.027090,7.126660,7.024150,7.088480,20550.885092,145674.537960
1750852800,7.084870,7.084870,7.021660,7.022920,33120.028908,232599.313419
1750849200,7.088820,7.122380,7.072800,7.081800,35621.097496,252261.488246
1750845600,7.109260,7.143230,7.107320,7.126570,1845.141525,13149.530238
1750842000,7.186600,7.250780,7.184220,7.184230,1679.670982,12067.142658
1750838400,7.151670,7.192250,7.151670,7.192250,6328.768453,45518.084903
1750834800,7.252660,7.252660,7.252660,7.252660,1.405113,10.190810
1750831200,7.126960,7.191220,7.121040,7.191220,1075.087547,7731.191073
1750827600,7.167070,7.207000,7.132070,7.207000,3113.275037,22437.373189
1750824000,7.208440,7.247210,7.203090,7.203090,83.272340,599.818163
1750820400,7.233720,7.233720,7.221950,7.221950,102.896392,743.112598
1750816800,7.272500,7.368100,7.237080,7.265360,13046.643249,94788.559999
1750813200,7.143340,7.202640,7.115400,7.173230,1585.507283,11373.208406
1750809600,7.058530,7.138540,7.057610,7.138540,254.791800,1818.841456
1750806000,7.021040,7.021040,7.021040,7.021040,8.735740,61.333979
1750802400,7.036340,7.036340,7.036340,7.036340,0.000000,0.000000
1750798800,7.036350,7.036350,7.036340,7.036340,810.403865,5702.277129
1750795200,7.083620,7.083620,7.083620,7.083620,2.200000,15.583964
1750791600,7.040420,7.062960,6.974510,6.974510,8296.820517,57866.257661
1750788000,7.044900,7.048180,7.014710,7.014710,490.056959,3437.607453
1750784400,7.150410,7.150410,7.047670,7.113490,6436.427323,45785.461399
1750780800,6.984590,7.140040,6.974510,7.125490,8832.661094,62937.038299
1750777200,6.930000,6.967780,6.930000,6.965140,2281.516688,15891.083147
1750773600,6.965930,6.990810,6.942740,6.959300,2850.693153,19838.828862
1750770000,6.931670,6.951900,6.903790,6.951900,3270.893292,22738.923077
1750766400,6.913490,6.922210,6.913490,6.922210,268.545000,1858.924884
1750762800,6.957890,6.957890,6.957890,6.957890,9.787500,68.100348
1750759200,6.930940,6.930940,6.925350,6.925350,743.058939,5145.943226
1750755600,6.925020,6.971360,6.892890,6.939360,4482.261905,31104.028971
1750752000,6.876720,6.882600,6.797740,6.867370,2048.718763,14069.309770
1750748400,7.026220,7.026220,6.917960,6.917960,796.102728,5507.406827
1750744800,6.937210,7.045100,6.904840,7.023130,5686.339866,39935.904106
1750741200,6.866790,6.940000,6.866790,6.940000,825.719181,5730.491113
1750737600,6.803860,6.824450,6.780790,6.793940,700.489500,4759.083634
1750734000,6.788480,6.797740,6.780260,6.797410,3496.952292,23770.218477
1750730400,6.774820,6.792620,6.774820,6.792620,757.500000,5145.409650
1750726800,6.809510,6.849450,6.809510,6.849120,2607.304244,17857.739642
1750723200,6.781100,6.781100,6.736790,6.756690,364.886000,2465.421587
1750719600,6.796250,6.844450,6.796210,6.844450,1341.692726,9183.148778
1750716000,6.678170,6.924680,6.678170,6.827530,10352.010883,70678.664863
1750712400,6.713460,6.750330,6.652330,6.672770,2258.724033,15071.945969
1750708800,6.625900,6.780000,6.625900,6.714950,4031.935825,27074.247469
1750705200,6.645710,6.671970,6.573870,6.580660,3907.191019,25711.895652
1750701600,6.370810,6.715590,6.370810,6.676060,8223.212191,54898.657983
1750698000,6.109560,6.345220,6.105340,6.323000,4247.141355,26854.674786
1750694400,6.160280,6.160280,6.030000,6.086110,8498.465116,51722.593525
1750690800,6.185350,6.253010,6.156780,6.156780,2389.112164,14709.237990
1750687200,6.332930,6.380350,6.194010,6.212060,20050.524103,124555.058759
1750683600,6.151950,6.279470,6.151950,6.279470,83.083206,521.718497
1750680000,6.201550,6.257520,6.194120,6.257520,901.400943,5640.534428
1750676400,6.240340,6.251830,6.240340,6.249080,160.072313,1000.304690
1750672800,6.269430,6.269430,6.242350,6.253820,3118.782018,19504.301361
1750669200,6.313650,6.313650,6.264200,6.269570,2439.418928,15294.107731
1750665600,6.300910,6.300910,6.298490,6.298490,367.167058,2312.598045
1750662000,6.366430,6.366430,6.323080,6.323080,179.362500,1134.123437
1750658400,6.309360,6.309360,6.293640,6.293640,70.500000,443.701620
1750654800,6.303590,6.310740,6.296000,6.310740,150.672278,950.853570
1750651200,6.260850,6.310540,6.245800,6.247070,4039.726285,25236.452881
1750647600,6.281900,6.281900,6.277000,6.277000,19.770400,124.098801
1750644000,6.278680,6.301230,6.278680,6.289100,202.773681,1275.263954
1750640400,6.316000,6.316000,6.259140,6.297020,546.232757,3439.638593
1750636800,6.251780,6.338600,6.233410,6.311210,2905.147553,18334.996288
1750633200,6.287290,6.287290,6.224080,6.257250,2604.439789,16296.630871
1750629600,6.130890,6.280200,6.130890,6.277370,3237.711247,20324.311448
1750626000,6.157270,6.162340,6.136930,6.142680,233.534450,1434.527396
1750622400,6.057000,6.139710,5.949110,6.139710,2191.481525,13455.061033
1750618800,6.094170,6.094190,6.041300,6.057750,250.391600,1516.809715
1750615200,6.122860,6.135050,6.088700,6.088890,265.809233,1618.483183
1750611600,6.203160,6.254580,6.180000,6.195100,1038.421700,6433.126274
1750608000,6.216490,6.231990,6.191740,6.204930,275.227334,1707.766340
1750604400,6.322830,6.342090,6.208930,6.208930,1098.761731,6822.134673
1750600800,6.252490,6.340690,6.190570,6.315430,10491.978812,66261.357747
1750597200,6.422820,6.422820,6.150000,6.266320,11784.261305,73843.952304
1750593600,6.427430,6.448550,6.377090,6.418500,243.852224,1565.165498
1750590000,6.412160,6.460350,6.412160,6.415510,479.872701,3078.628114
1750586400,6.346370,6.413420,6.346370,6.403390,514.436010,3294.134399
1750582800,6.453020,6.453020,6.346230,6.346230,128.789400,817.327154
1750579200,6.400040,6.445160,6.400040,6.404020,32.489172,208.061309
1750575600,6.436960,6.447050,6.410000,6.410000,208.364557,1335.616813
1750572000,6.465140,6.490240,6.465140,6.490240,349.857608,2270.659843
1750568400,6.534750,6.534750,6.440000,6.440270,319.196947,2055.714523
1750564800,6.430060,6.525630,6.430060,6.515470,1411.873773,9199.021214
1750561200,6.444880,6.451840,6.383710,6.430590,783.975274,5041.423557
1750557600,6.455570,6.491060,6.352850,6.427240,4853.124944,31192.198764
1750554000,6.542770,6.609200,6.451740,6.451740,1637.749990,10566.337119
1750550400,6.478870,6.580970,6.368040,6.556310,4427.467163,29027.847234
1750546800,6.647190,6.682070,6.345260,6.460350,18022.241698,116429.989151
1750543200,6.752920,6.810570,6.655080,6.669470,3040.971845,20281.670492
1750539600,6.932350,6.949210,6.699730,6.801380,1234.999553,8399.701263
1750536000,6.793790,6.917640,6.793790,6.914400,1350.664700,9339.036002
1750532400,6.841360,6.850010,6.791280,6.808060,1534.193867,10444.883895
1750528800,6.893950,6.893960,6.832080,6.839270,2555.806360,17479.849763
1750525200,6.875290,6.878000,6.827310,6.840370,5918.126991,40482.178326
1750521600,6.798430,6.798430,6.798430,6.798430,0.294100,1.999418
1750518000,6.808120,6.830420,6.764900,6.792160,5035.912968,34204.726623
1750514400,6.751940,6.833780,6.739410,6.784670,355.904915,2414.697403
1750510800,6.855550,6.888020,6.741300,6.746290,5740.334882,38725.963810
1750507200,6.923400,6.923400,6.844650,6.856280,3330.259544,22833.191909
1750503600,6.923000,6.947790,6.902100,6.947790,116.026730,806.129355
1750500000,7.053780,7.058550,6.903060,6.941910,1700.059499,11801.660034
1750496400,7.004790,7.046070,6.995950,7.046070,1685.403494,11875.470999
1750492800,6.965170,6.968690,6.886260,6.917260,1125.843825,7787.754454
1750489200,6.972160,6.974930,6.970410,6.973360,736.223328,5133.950305
1750485600,7.028980,7.035350,7.018640,7.027420,1086.164202,7632.932034
1750482000,7.050480,7.052360,7.035510,7.052360,559.444667,3945.405194
1750478400,7.077410,7.077410,7.077410,7.077410,0.000000,0.000000
1750474800,7.045180,7.077410,7.045180,7.077410,17.100200,121.025126
1750471200,7.093980,7.093980,7.048830,7.083040,198.605803,1406.732850
1750467600,7.058080,7.058080,7.058080,7.058080,0.000000,0.000000
1750464000,7.053570,7.058080,7.048480,7.058080,124.563464,879.178891
1750460400,7.002910,7.100260,7.002890,7.100260,230.929121,1639.656801
1750456800,7.045590,7.045590,7.011510,7.025870,775.574300,5449.084207
1750453200,7.080000,7.125990,7.079180,7.079180,848.893105,6009.467094
1750449600,7.086230,7.181180,7.086230,7.175500,4612.319519,33095.698710
1750446000,7.035440,7.114790,7.016900,7.111590,1061.520837,7549.100969
1750442400,7.074950,7.178110,7.050190,7.090830,7105.267727,50382.245554
1750438800,7.468920,7.468920,7.026610,7.093440,96701.619206,685947.133741
1750435200,7.537590,7.540760,7.474600,7.508440,1759.866055,13213.848684
1750431600,7.599300,7.621820,7.498080,7.538920,5883.634880,44356.252673
1750428000,7.748350,7.748350,7.571980,7.583750,2912.533947,22087.929321
1750424400,7.737780,7.786710,7.679130,7.731380,1516.617400,11725.545434
1750420800,7.725790,7.743740,7.711300,7.713910,14878.994668,114775.225758
1750417200,7.759880,7.759880,7.683240,7.706380,10526.945567,81124.642779
1750413600,7.773250,7.828060,7.768550,7.768550,2954.303183,22950.651989
1750410000,7.870810,7.895470,7.755190,7.792640,2372.602801,18488.839488
1750406400,7.811250,7.979240,7.811250,7.838830,1130.209157,8859.517449
1750402800,7.605490,7.811520,7.605490,7.811520,1559.826306,12184.614382
1750399200,7.580120,7.588170,7.567650,7.567650,579.390022,4384.620904
1750395600,7.487990,7.574870,7.487980,7.574870,435.550512,3299.238507
1750392000,7.543990,7.543990,7.486730,7.491900,2047.468267,15339.427512
1750388400,7.583710,7.583710,7.530100,7.570000,1199.625090,9081.161929
1750384800,7.888190,7.888190,7.645000,7.645000,802.374123,6134.150171
1750381200,7.743850,7.839130,7.700270,7.839130,79.860119,626.033858
1750377600,7.699730,7.702600,7.650030,7.702600,2500.099074,19257.263128
1750374000,7.702180,7.757500,7.687690,7.687690,2272.194219,17467.924775
1750370400,7.636200,7.720890,7.636200,7.720880,2426.867326,18737.551399
1750366800,7.569630,7.600510,7.524440,7.575730,3570.487060,27049.045933
1750363200,7.574520,7.574520,7.525700,7.547410,513.755100,3877.520379
1750359600,7.546650,7.546650,7.546650,7.546650,0.000000,0.000000
1750356000,7.601570,7.601570,7.535150,7.546650,791.848719,5975.805133
1750352400,7.593410,7.593410,7.581230,7.581230,451.242476,3420.972993
1750348800,7.550650,7.577030,7.550650,7.570140,987.097200,7472.463998
1750345200,7.495290,7.535300,7.495280,7.520920,1639.144483,12327.874522
1750341600,7.617660,7.625540,7.475650,7.475650,3363.587252,25145.001040
1750338000,7.692950,7.719250,7.579940,7.579950,5278.767394,40012.792912
1750334400,7.747660,7.756160,7.747660,7.751760,2044.065775,15845.107314
1750330800,7.807300,7.807300,7.714900,7.714910,2118.719423,16345.729664
1750327200,7.916590,7.916590,7.809930,7.809930,2363.952090,18462.300346
1750323600,7.897540,7.922580,7.886780,7.922550,933.355848,7394.558371
1750320000,7.817330,7.825050,7.817330,7.825050,247.303806,1935.164643
1750316400,7.678480,7.747760,7.678480,7.747760,1022.758824,7924.089903
1750312800,7.709340,7.709340,7.646550,7.657030,1848.804570,14156.352057
1750309200,7.657060,7.657060,7.653280,7.653290,470.048100,3597.414423
1750305600,7.693660,7.693660,7.680430,7.680430,66.892300,513.761628
1750302000,7.572920,7.642070,7.572920,7.633750,1888.565384,14416.836003
1750298400,7.566930,7.598570,7.514660,7.514660,274.269700,2061.043544
1750294800,7.593700,7.639240,7.535600,7.535600,1422.835800,10721.921455
1750291200,7.603850,7.691530,7.549730,7.691530,1023.252373,7870.376324
1750287600,7.641470,7.641470,7.539300,7.539300,1114.594227,8403.260257
1750284000,7.601070,7.602270,7.552460,7.597370,864.542871,6568.252070
1750280400,7.601840,7.631930,7.486920,7.631700,2540.221862,19386.211187
1750276800,7.312200,7.630850,7.309500,7.611940,2360.415153,17967.338517
1750273200,7.343010,7.461310,7.343010,7.351410,2666.941607,19605.781199
1750269600,7.464770,7.517830,7.331650,7.331650,3599.455295,26389.946410
1750266000,7.401730,7.479710,7.352490,7.439110,2001.414330,14888.741356
1750262400,7.470260,7.470260,7.422190,7.461840,1686.827790,12586.839077
1750258800,7.454150,7.564050,7.398640,7.484550,4070.173727,30463.418767
1750255200,7.347980,7.530330,7.347980,7.405090,3039.477064,22507.601215
1750251600,7.256340,7.262140,7.191490,7.253770,1025.178911,7436.412029
1750248000,7.313570,7.329600,7.250620,7.250620,1036.539861,7515.556650
1750244400,7.199550,7.350930,7.191310,7.345290,7386.191436,54253.718092
1750240800,7.353900,7.363160,7.137220,7.152650,3181.621669,22757.026232
1750237200,7.403240,7.411890,7.378420,7.411890,2246.698032,16652.278675
1750233600,7.462220,7.484490,7.400210,7.400210,1191.726067,8819.023156
1750230000,7.447680,7.481350,7.447250,7.456690,1217.899061,9081.495752
1750226400,7.590000,7.618080,7.436500,7.450870,4517.100990,33656.332255
1750222800,7.652440,7.652440,7.576980,7.576980,75.637500,573.103825
1750219200,7.604860,7.790810,7.604860,7.767770,643.070539,4995.224043
1750215600,7.394820,7.394820,7.394820,7.394820,50.000000,369.741000
1750212000,7.355510,7.406450,7.351330,7.406450,3504.324379,25954.603300
1750208400,7.492170,7.500650,7.391320,7.400350,1483.395690,10977.647292
1750204800,7.408400,7.569140,7.408400,7.449480,383.549300,2857.242839
1750201200,7.307040,7.449890,7.307040,7.449890,428.677676,3193.601530
1750197600,7.403290,7.410850,7.300000,7.312490,2067.394201,15117.799418
1750194000,7.391940,7.420270,7.391930,7.402120,1490.301622,11031.391445
1750190400,7.486430,7.486430,7.388720,7.400260,3913.347706,28959.790492
1750186800,7.447420,7.510370,7.437020,7.455510,2029.643162,15132.024890
1750183200,7.365430,7.393400,7.350420,7.353780,1596.988088,11743.899061
1750179600,7.334240,7.372880,7.308940,7.340670,2414.336597,17722.848230
1750176000,7.324900,7.461610,7.324250,7.335710,52420.172893,384539.186490
1750172400,7.449550,7.449550,7.281900,7.388330,2759.900522,20391.055823
1750168800,7.427130,7.528820,7.401000,7.401000,1265.788770,9368.102690
1750165200,7.453120,7.453120,7.453120,7.453120,1.986400,14.804878
1750161600,7.564600,7.564600,7.461640,7.473680,1074.709726,8032.036585
1750158000,7.599130,7.599130,7.563680,7.573310,2221.645924,16825.213292
1750154400,7.716420,7.716420,7.587220,7.587220,447.433235,3394.774390
1750150800,7.671420,7.681460,7.666170,7.681460,482.125065,3703.424401
1750147200,7.683590,7.702190,7.683590,7.702190,133.995000,1032.054949
1750143600,7.653810,7.658220,7.653810,7.658220,144.703500,1108.171238
1750140000,7.702530,7.710540,7.646640,7.646640,43.898000,335.672203
1750136400,7.763900,7.763900,7.710430,7.710430,137.800000,1062.497254
1750132800,7.818120,7.818120,7.783100,7.783100,268.045111,2086.221904
1750129200,7.794930,7.843980,7.794930,7.795110,317.150059,2472.219594
1750125600,7.576360,7.781880,7.576360,7.759940,3210.414705,24912.625487
1750122000,7.596000,7.596000,7.541390,7.541390,472.152124,3560.683306
1750118400,7.431370,7.613520,7.366920,7.608420,3201.069102,24355.078180
1750114800,7.589030,7.657860,7.437640,7.437640,2276.566390,16932.281248
1750111200,7.815010,7.837040,7.534820,7.601880,24666.256524,187509.922148
1750107600,7.810280,7.810280,7.788200,7.788200,1029.050405,8014.450364
1750104000,7.833460,7.856860,7.826920,7.856860,895.761743,7037.874605
1750100400,7.868910,7.883840,7.854200,7.854200,1315.567002,10332.726350
1750096800,7.799080,7.861450,7.799080,7.861450,379.007104,2979.545395
1750093200,7.768940,7.788580,7.759500,7.763000,207.818696,1613.296535
1750089600,7.829110,7.884640,7.775760,7.837360,3932.486260,30820.310518
1750086000,7.827120,7.885430,7.819700,7.829790,816.172925,6390.462604
1750082400,7.910000,7.910000,7.823540,7.823540,1323.538255,10354.754479
1750078800,7.838030,7.954090,7.799870,7.954090,1774.655736,14115.771441
1750075200,7.730070,7.868330,7.678050,7.803070,6830.284174,53297.185528
1750071600,7.683450,7.760420,7.606010,7.758790,23870.017221,185202.450915
1750068000,7.654840,7.720040,7.649010,7.720040,6524.890760,50372.417663
1750064400,7.625000,7.710000,7.625000,7.666140,2144.084712,16436.853572
1750060800,7.638930,7.695500,7.561130,7.578270,6744.358044,51110.566231
1750057200,7.691410,7.716140,7.599460,7.615450,61929.234048,471618.985432
1750053600,7.538490,7.662370,7.500060,7.662370,12953.244586,99252.552717
1750050000,7.423900,7.616740,7.423900,7.588610,25130.585821,190706.214867
1750046400,7.345690,7.462750,7.345690,7.462750,7944.541297,59288.125565
1750042800,7.406450,7.418000,7.326720,7.354450,414.467085,3048.177456
1750039200,7.249850,7.352940,7.249850,7.299810,1937.870055,14146.083208
1750035600,7.095580,7.151070,7.042850,7.151070,408.615524,2922.038212
1750032000,7.156360,7.156490,7.095570,7.118590,4206.092253,29941.446249
1750028400,7.126960,7.184990,7.126960,7.184990,1974.702500,14188.217715
1750024800,7.082480,7.169280,7.082480,7.132270,386.367310,2755.675974
1750021200,7.025140,7.036420,7.025140,7.036420,506.727297,3565.546084
1750017600,7.077680,7.077680,7.000000,7.007550,192.895971,1351.728161
1750014000,7.139640,7.139640,7.044290,7.061180,1804.127202,12739.266916
1750010400,7.138070,7.175510,7.138070,7.175510,438.118900,3143.726548
1750006800,7.151870,7.173060,7.151870,7.159520,526.064566,3766.369781
1750003200,7.168560,7.191290,7.152880,7.191290,1404.677972,10101.446650
1749999600,7.260460,7.260460,7.148970,7.148970,120.231533,859.531623
1749996000,7.202470,7.218360,7.174230,7.218360,1445.057926,10430.948330
1749992400,7.275390,7.289180,7.244010,7.253300,1251.488924,9077.424610
1749988800,7.195800,7.236940,7.195800,7.236940,193.993400,1403.918596
1749985200,7.211940,7.222830,7.190990,7.215130,571.384147,4122.610898
1749981600,7.178940,7.178940,7.178900,7.178900,561.200000,4028.798680
1749978000,7.198750,7.198750,7.198750,7.198750,0.000000,0.000000
1749974400,7.226400,7.226400,7.198750,7.198750,51.192219,368.519989
1749970800,7.238740,7.238740,7.238740,7.238740,3.390600,24.543672
1749967200,7.320040,7.320040,7.273790,7.275800,606.517360,4412.899011
1749963600,7.328630,7.328630,7.328630,7.328630,0.545800,3.999966
1749960000,7.326060,7.333700,7.316000,7.333700,582.496982,4271.858119
1749956400,7.333700,7.335070,7.333700,7.335070,26.751300,196.222658
1749952800,7.403040,7.403040,7.378980,7.378980,45.403186,335.029199
1749949200,7.421620,7.421620,7.356590,7.356590,200.000000,1471.318000
1749945600,7.304330,7.430020,7.304330,7.422530,542.533202,4026.968970
1749942000,7.305540,7.320060,7.292960,7.298090,404.981009,2955.587849
1749938400,7.302160,7.302160,7.292140,7.292140,106.132262,773.931312
1749934800,7.219190,7.245970,7.194600,7.245970,436.929168,3165.975646
1749931200,7.209260,7.224130,7.209260,7.212580,107.742000,777.097794
1749927600,7.248940,7.263550,7.248940,7.263550,21.292400,154.658412
1749924000,7.266610,7.266610,7.176810,7.248770,638.307612,4626.945065
1749920400,7.125660,7.225790,7.125400,7.225790,1309.945200,9465.388927
1749916800,7.189350,7.222690,7.138720,7.138720,973.597335,6950.238770
1749913200,7.258460,7.258460,7.165690,7.204250,1670.281697,12033.126912
1749909600,7.301090,7.305830,7.301090,7.305830,106.825000,780.445290
1749906000,7.370300,7.370300,7.328580,7.328580,876.711119,6425.047573
1749902400,7.306490,7.349410,7.304380,7.349410,1221.271729,8975.626659
1749898800,7.312980,7.333880,7.310580,7.311570,427.002000,3122.055013
1749895200,7.328680,7.329620,7.256870,7.298840,1042.907491,7612.014913
1749891600,7.343140,7.343140,7.322760,7.323940,652.913696,4781.900733
1749888000,7.297760,7.358720,7.297760,7.358720,2622.674217,19299.525215
1749884400,7.386770,7.386770,7.334220,7.378960,3334.540211,24605.438837
1749880800,7.450380,7.451380,7.408140,7.440450,1093.540088,8136.430346
1749877200,7.469250,7.478990,7.459360,7.478990,2770.251097,20718.680249
1749873600,7.483570,7.540690,7.482570,7.482570,576.178653,4311.297101
1749870000,7.546070,7.546070,7.529300,7.529300,236.101880,1777.681885
1749866400,7.580340,7.580340,7.521010,7.528140,1399.524500,10535.816369
1749862800,7.527220,7.566510,7.527220,7.566510,1090.189883,8248.932653
1749859200,7.739920,7.739920,7.555370,7.565320,1751.376970,13249.727219
1749855600,7.640110,7.770470,7.639870,7.770470,4020.454804,31240.823439
1749852000,7.548360,7.651520,7.505420,7.634800,1608.051058,12277.148219
1749848400,7.479250,7.515070,7.468470,7.489110,346.952440,2598.364988
1749844800,7.450440,7.491300,7.387780,7.488630,3199.474515,23959.680841
1749841200,7.505180,7.509770,7.480310,7.480310,1869.987500,13988.086196
1749837600,7.434710,7.456390,7.375890,7.426590,3218.647605,23903.576117
1749834000,7.445910,7.475220,7.366160,7.435040,9042.262396,67229.582602
1749830400,7.484970,7.678030,7.469840,7.595910,12397.128334,94167.471080
1749826800,7.388840,7.570470,7.388840,7.496460,15475.114211,116008.574675
1749823200,7.273570,7.284370,7.225990,7.239400,834.066434,6038.140544
1749819600,7.264210,7.293990,7.210310,7.287780,3535.144558,25763.355809
1749816000,7.327120,7.364980,7.327120,7.340550,849.045238,6232.459019
1749812400,7.291810,7.343950,7.227790,7.343950,2072.775000,15222.355961
1749808800,7.311600,7.328660,7.247430,7.247430,604.496842,4381.048546
1749805200,7.448910,7.448910,7.286540,7.308650,6957.716964,50851.518087
1749801600,7.408420,7.484730,7.368430,7.429870,1990.493251,14789.106088
1749798000,7.375230,7.471530,7.324330,7.445590,4327.698451,32222.268312
1749794400,7.261110,7.411920,7.259030,7.411920,1305.423391,9675.693744
1749790800,7.118280,7.324890,7.091060,7.312620,2130.983143,15583.069953
1749787200,7.050920,7.134590,7.050920,7.088220,975.421352,6914.001133
1749783600,7.023330,7.170610,7.023330,7.170610,4426.322738,31739.434088
1749780000,6.907960,6.955610,6.880990,6.919000,3016.102558,20868.413602
1749776400,6.913090,6.937280,6.808390,6.901570,9766.882035,67406.820048
1749772800,7.350000,7.391460,6.910920,6.973710,14152.868372,98697.999696
1749769200,7.567550,7.567550,7.515390,7.515390,190.590861,1432.364654
1749765600,7.667200,7.667200,7.582330,7.582330,1084.382849,8222.148607
1749762000,7.642470,7.708850,7.633090,7.650130,3775.640794,28884.142907
1749758400,7.781990,7.809680,7.586010,7.634640,12959.622706,98942.053899
1749754800,7.882690,7.904190,7.733120,7.767090,4982.101646,38696.431873
1749751200,7.866970,7.870100,7.849010,7.849010,1180.569403,9266.301051
1749747600,7.931540,7.989730,7.931540,7.984720,59.659300,476.362806
1749744000,7.761710,7.886660,7.761710,7.876960,5829.802052,45921.117573
1749740400,7.912810,7.918040,7.753640,7.753640,5637.949365,43714.629716
1749736800,7.975430,8.032300,7.885770,7.885890,10066.462469,79383.015721
1749733200,7.881860,8.015270,7.875190,7.943620,5337.383150,42398.143536
1749729600,7.794610,7.950210,7.783640,7.879310,9837.486565,77512.606263
1749726000,7.862460,7.864620,7.787800,7.808490,2956.688252,23087.270651
1749722400,7.894710,7.933950,7.846060,7.874890,8527.168824,67150.516499
1749718800,8.004130,8.004130,7.944950,7.945040,879.267100,6985.812280
1749715200,8.009290,8.009290,7.940270,7.985110,3051.785542,24368.843249
1749711600,8.124300,8.128670,7.938090,7.961460,2530.525199,20146.675148
1749708000,8.108890,8.118940,8.036770,8.118940,435.251100,3533.777566
1749704400,8.032000,8.080660,7.999990,8.072100,4992.142781,40297.075739
1749700800,8.085910,8.085910,8.014160,8.059600,1700.974648,13709.175274
1749697200,8.129440,8.129440,8.094540,8.101920,636.706500,5158.545126
1749693600,8.207900,8.224530,8.156120,8.156120,580.291416,4732.926427
1749690000,8.106430,8.166080,8.093300,8.166080,234.375000,1913.925000
1749686400,8.196500,8.232150,8.151220,8.205910,852.262977,6993.593286
1749682800,8.111830,8.153590,8.076520,8.138930,966.473242,7866.058061
1749679200,8.015870,8.137490,7.960730,8.072840,13241.962000,106900.240509
1749675600,8.066660,8.143390,8.010010,8.010010,980.762516,7855.917561
1749672000,8.010540,8.072810,7.971730,8.064670,1330.419813,10729.396753
1749668400,8.069120,8.077130,8.003040,8.011230,2839.224824,22745.683089
1749664800,8.156430,8.189910,8.057020,8.057020,4852.687787,39098.202554
1749661200,8.284110,8.284110,8.169740,8.194850,2728.495700,22359.612986
1749657600,8.247000,8.299580,8.225670,8.299580,921.707749,7649.787200
1749654000,8.306060,8.395740,8.260430,8.349830,1605.294269,13403.934250
1749650400,8.318930,8.434710,8.279730,8.279730,1078.412909,8928.967718
1749646800,8.297340,8.440670,8.285440,8.329450,23130.911398,192667.769942
1749643200,8.194330,8.419760,8.194330,8.263800,7853.975601,64903.683573
1749639600,8.268220,8.268230,8.172630,8.175480,2881.809946,23560.179575
1749636000,8.199800,8.297440,8.199800,8.277820,2765.631548,22893.400141
