unix,open,high,low,close,Volume UNI,Volume USD,return,log_return,SMA_24,volatility_24
1748908800,6.470100,7.078400,6.295800,6.624800,14139.652844,93672.372161,0.043506,0.042586,7.026154,0.067395
1748822400,6.296300,6.470100,6.035700,6.470100,12181.604398,78816.198615,-0.023352,-0.023629,7.012137,0.067506
1748736000,6.048000,6.379900,5.888700,6.296300,20128.380466,126734.321928,-0.026862,-0.027229,6.983238,0.067472
1748649600,6.206200,6.206200,5.900000,6.048000,14826.692626,89671.837002,-0.039436,-0.040235,6.941421,0.067852
1748563200,6.560700,6.691800,6.141600,6.206200,18668.079757,115857.836588,0.026157,0.025821,6.916000,0.067822
1748476800,6.850400,7.641900,6.533500,6.560700,62744.935875,411650.700795,0.057120,0.055549,6.927450,0.066813
1748390400,6.336300,6.976200,6.252900,6.850400,49230.848117,337251.001941,0.044157,0.043210,6.943346,0.067128
1748304000,6.486400,6.782200,6.267300,6.336300,8539.362444,54107.962254,-0.075047,-0.078012,6.911679,0.066018
1748217600,6.157000,6.658000,6.148600,6.486400,14499.252653,94047.952408,0.023689,0.023413,6.862129,0.063831
1748131200,6.095900,6.169900,5.901700,6.157000,11104.470110,68370.222467,-0.050783,-0.052118,6.803083,0.064501
1748044800,5.942800,6.307600,5.942800,6.095900,7836.004858,47767.502014,-0.009924,-0.009973,6.747200,0.064458
1747958400,6.442000,6.777700,5.942800,5.942800,14471.957535,86003.949239,-0.025115,-0.025436,6.685204,0.064562
1747872000,6.231300,6.583800,6.222500,6.442000,13772.452023,88722.135932,0.084001,0.080659,6.653846,0.066924
1747785600,5.985900,6.504700,5.955300,6.231300,35557.626711,221570.239324,-0.032707,-0.033254,6.609283,0.067098
1747699200,5.888700,6.120000,5.697800,5.985900,20257.875389,121261.616291,-0.039382,-0.040178,6.535033,0.065830
1747612800,6.147900,6.170500,5.666900,5.888700,19542.478320,115079.792083,-0.016238,-0.016371,6.467729,0.065633
1747526400,5.731600,6.328300,5.682500,6.147900,15912.630763,97829.262668,0.044017,0.043075,6.384158,0.063511
1747440000,6.065700,6.065700,5.650000,5.731600,5640.545339,32329.349665,-0.067714,-0.070116,6.261725,0.062592
1747353600,6.184900,6.465000,6.039800,6.065700,10993.600868,66683.884785,0.058291,0.056655,6.228863,0.048789
1747267200,6.612700,6.779800,6.120600,6.184900,23339.929436,144355.129569,0.019651,0.019461,6.223417,0.046311
1747180800,7.042300,7.128500,6.539000,6.612700,13091.272882,86568.660187,0.069168,0.066881,6.234362,0.048407
1747094400,6.894400,7.357900,6.527500,7.042300,13751.844790,96844.616565,0.064966,0.062943,6.277425,0.048443
1747008000,6.930000,7.336200,6.620800,6.894400,19674.421192,135643.329466,-0.021002,-0.021225,6.318788,0.048520
1746921600,7.535000,7.559500,6.748400,6.930000,34474.428729,238907.791092,0.005164,0.005150,6.343013,0.046301
1746835200,6.357000,7.576900,6.352400,7.535000,64273.997664,484304.572398,0.087302,0.083699,6.380937,0.048699
1746748800,6.147100,6.692000,6.006200,6.357000,29082.978464,184880.494096,-0.156337,-0.170002,6.376225,0.058768
1746662400,4.878100,6.150000,4.859800,6.147100,23692.988060,145643.166904,-0.033019,-0.033576,6.370008,0.058908
1746576000,4.970500,5.046600,4.752200,4.878100,3581.625587,17471.527776,-0.206439,-0.231225,6.321263,0.072217
1746489600,4.973400,4.973400,4.752200,4.970500,3805.062947,18913.065378,0.018942,0.018765,6.269775,0.072091
1746403200,4.973400,5.109900,4.895400,4.973400,3262.782754,16227.123749,0.000583,0.000583,6.203637,0.070832
1746316800,5.089900,5.133600,4.973400,4.973400,3331.907063,16570.906587,0.000000,0.000000,6.125429,0.069962
1746230400,5.253500,5.262600,5.035400,5.089900,4864.856442,24761.632804,0.023425,0.023154,6.073496,0.068907
1746144000,5.304500,5.376600,5.198500,5.253500,3313.268192,17406.254447,0.032142,0.031636,6.022125,0.069090
1746057600,5.272800,5.430400,5.244800,5.304500,4329.029261,22963.335715,0.009708,0.009661,5.986604,0.068497
1745971200,5.276900,5.381700,5.069800,5.272800,8631.286230,45511.046034,-0.005976,-0.005994,5.952308,0.068487
1745884800,5.451700,5.535600,5.208900,5.276900,6629.979544,34985.739056,0.000778,0.000777,5.924562,0.068337
1745798400,5.539400,5.638000,5.322700,5.451700,9247.676725,50415.559202,0.033126,0.032589,5.883300,0.066294
1745712000,5.829900,5.992500,5.506200,5.539400,6353.476152,35194.445796,0.016087,0.015959,5.854471,0.066145
1745625600,5.820400,6.021900,5.747500,5.829900,6684.172373,38968.056517,0.052443,0.051114,5.847971,0.066580
1745539200,5.843300,5.981800,5.713700,5.820400,11845.822811,68947.427089,-0.001630,-0.001631,5.845125,0.066480
1745452800,6.033600,6.033600,5.661100,5.843300,2529.542565,14780.876070,0.003934,0.003927,5.832433,0.065874
1745366400,5.820000,6.098600,5.793500,6.033600,7218.383189,43552.836809,0.032567,0.032048,5.845017,0.064550
1745280000,5.272800,5.828700,5.194800,5.820000,4587.238957,26697.730730,-0.035402,-0.036044,5.834779,0.063975
1745193600,5.252800,5.502400,5.225100,5.272800,4395.212373,23175.075800,-0.094021,-0.098739,5.796775,0.066642
1745107200,5.339500,5.351800,5.161000,5.252800,1152.367460,6053.155794,-0.003793,-0.003800,5.740112,0.064782
1745020800,5.172400,5.351800,5.172400,5.339500,1261.300407,6734.713523,0.016505,0.016371,5.669162,0.063165
1744934400,5.165600,5.229600,5.137200,5.172400,867.235216,4485.687431,-0.031295,-0.031795,5.597413,0.063283
1744848000,5.162300,5.293500,5.104900,5.165600,518.742689,2679.617234,-0.001315,-0.001316,5.523896,0.063230
1744761600,5.177200,5.239800,5.042900,5.162300,1092.391994,5639.255191,-0.000639,-0.000639,5.425033,0.059797
1744675200,5.343100,5.451700,5.177200,5.177200,5195.344016,26897.335040,0.002886,0.002882,5.375875,0.051551
1744588800,5.340000,5.631100,5.340000,5.343100,5291.010765,28270.399618,0.032044,0.031542,5.342375,0.051839
1744502400,5.515000,5.545000,5.268700,5.340000,5382.079056,28740.302159,-0.000580,-0.000580,5.361621,0.028917
1744416000,5.232300,5.579200,5.158700,5.515000,11606.788536,64011.438776,0.032772,0.032246,5.384308,0.029358
1744329600,5.054600,5.314100,5.022300,5.232300,8512.142114,44538.081183,-0.051260,-0.052621,5.395096,0.031508
1744243200,5.410400,5.417000,4.877400,5.054600,14098.933882,71264.471200,-0.033962,-0.034552,5.398479,0.032381
1744156800,4.734000,5.487400,4.555900,5.410400,17120.017095,92626.140491,0.070391,0.068024,5.411833,0.035089
1744070400,5.145900,5.362300,4.731300,4.734000,11267.598095,53340.809382,-0.125018,-0.133553,5.390187,0.043175
1743984000,5.094000,5.338500,4.650000,5.145900,11662.720670,60015.194296,0.087009,0.083430,5.383579,0.046917
1743897600,5.870400,5.870400,5.000000,5.094000,4618.568305,23526.986946,-0.010086,-0.010137,5.376129,0.046947
1743811200,5.901700,5.926400,5.766800,5.870400,1030.909419,6051.850653,0.152415,0.141859,5.400858,0.056364
1743724800,5.853300,6.007800,5.661100,5.901700,4773.067253,28169.211007,0.005332,0.005318,5.419608,0.056067
1743638400,5.870400,6.063600,5.653400,5.853300,3926.634899,22983.772054,-0.008201,-0.008235,5.432688,0.056074
1743552000,6.307500,6.435500,5.793500,5.870400,8849.076251,51947.617224,0.002921,0.002917,5.434375,0.055109
1743465600,5.986500,6.338500,5.969200,6.307500,6835.068875,43112.196929,0.074458,0.071817,5.454671,0.057061
1743379200,5.874500,6.050000,5.754500,5.986500,7248.866269,43395.337919,-0.050892,-0.052232,5.460637,0.058188
1743292800,5.958500,6.060900,5.830700,5.874500,2855.463387,16774.419667,-0.018709,-0.018886,5.454008,0.057981
1743206400,6.176700,6.243000,5.883700,5.958500,4168.583727,24838.506137,0.014299,0.014198,5.459779,0.057530
1743120000,6.722500,6.838000,6.060000,6.176700,5799.771389,35823.447938,0.036620,0.035965,5.497442,0.054071
1743033600,6.677000,6.901500,6.673800,6.722500,3216.546060,21623.230888,0.088364,0.084676,5.558679,0.056419
1742947200,6.943600,7.122900,6.677000,6.677000,2851.977204,19042.651791,-0.006768,-0.006791,5.614408,0.056535
1742860800,7.042800,7.128500,6.938300,6.943600,779.541850,5412.826790,0.039928,0.039152,5.688208,0.056093
1742774400,6.671800,7.158400,6.619200,7.042800,4384.981179,30882.545447,0.014287,0.014185,5.766425,0.056001
1742688000,6.748400,6.830200,6.635100,6.671800,1056.709475,7050.154275,-0.052678,-0.054116,5.829321,0.057596
1742601600,6.817400,6.922900,6.735600,6.748400,2213.202412,14935.575157,0.011481,0.011416,5.894787,0.057562
1742515200,6.901500,6.922900,6.733700,6.817400,6025.932687,41081.193500,0.010225,0.010173,5.956217,0.057415
1742428800,6.985100,7.050200,6.651400,6.901500,4431.742749,30585.672582,0.012336,0.012261,6.021279,0.057354
1742342400,6.357500,7.350000,6.326600,6.985100,15053.270958,105148.602969,0.012113,0.012041,6.082533,0.057189
1742256000,6.296300,6.357500,6.100300,6.357500,1879.889410,11951.396924,-0.089848,-0.094144,6.129417,0.059523
1742169600,6.145100,6.380800,6.095900,6.296300,8671.382884,54597.628053,-0.009626,-0.009673,6.181154,0.058949
1742083200,6.259500,6.292000,5.995400,6.145100,6214.272174,38187.323936,-0.024014,-0.024307,6.211767,0.057944
1741996800,6.025300,6.321200,6.009100,6.259500,2543.714639,15922.381783,0.018616,0.018445,6.275329,0.050688
1741910400,5.873000,6.139900,5.847400,6.025300,5215.205255,31423.176223,-0.037415,-0.038133,6.311971,0.049118
1741824000,5.918000,6.063600,5.700000,5.873000,9560.304081,56147.665868,-0.025277,-0.025602,6.344429,0.049454
1741737600,6.113700,6.286100,5.790200,5.918000,9567.413549,56619.953383,0.007662,0.007633,6.346413,0.038593
1741651200,5.923100,6.232300,5.569100,6.113700,15499.283450,94757.969228,0.033069,0.032534,6.355246,0.039138
1741564800,6.396700,6.949400,5.800100,5.923100,12358.858091,73202.752359,-0.031176,-0.031672,6.358154,0.039681
1741478400,7.130200,7.205800,6.328700,6.396700,8555.629801,54727.797148,0.079958,0.076922,6.380083,0.042814
1741392000,7.046500,7.212000,6.911900,7.130200,3702.635231,26400.529724,0.114669,0.108557,6.414363,0.046316
1741305600,7.165500,7.341300,6.873700,7.046500,5110.900007,36013.956899,-0.011739,-0.011808,6.458529,0.044888
1741219200,7.535000,7.682900,7.065500,7.165500,4562.082496,32689.602125,0.016888,0.016747,6.512321,0.044562
1741132800,7.018200,7.558200,7.018200,7.535000,2474.698804,18646.855488,0.051567,0.050281,6.578008,0.045387
1741046400,7.130200,7.158500,6.509900,7.018200,10850.259389,76149.290444,-0.068587,-0.071052,6.613071,0.047801
1740960000,8.271100,8.276200,7.065100,7.130200,8835.396069,62998.141051,0.015959,0.015833,6.630058,0.044581
1740873600,7.511800,8.352300,7.351900,8.271100,8016.520262,66305.440739,0.160010,0.148428,6.696479,0.054762
1740787200,7.484900,7.655400,7.268100,7.511800,2815.262708,21147.690410,-0.091802,-0.096292,6.720154,0.058165
1740700800,7.868200,7.879800,7.096100,7.484900,10541.505816,78902.116882,-0.003581,-0.003587,6.738575,0.058153
1740614400,7.895800,8.292800,7.730400,7.868200,7083.632380,55735.436292,0.051210,0.049942,6.788425,0.057606
1740528000,8.311000,8.494900,7.673100,7.895800,6349.466592,50134.118317,0.003508,0.003502,6.836233,0.057611
1740441600,7.964700,8.589500,7.455900,8.311000,15199.167835,126320.283877,0.052585,0.051249,6.898467,0.058323
1740355200,9.082900,9.100900,7.832000,7.964700,10693.730785,85172.357583,-0.041668,-0.042561,6.942767,0.059258
1740268800,9.046900,9.218900,8.878900,9.082900,6066.978029,55105.754740,0.140394,0.131374,7.030175,0.065170
1740182400,8.737800,9.132800,8.702500,9.046900,3852.022837,34848.865404,-0.003963,-0.003971,7.142233,0.061536
1740096000,9.348800,9.641000,8.642000,8.737800,12416.479451,108492.714147,-0.034166,-0.034764,7.243962,0.062190
1740009600,9.436800,9.553700,8.976800,9.348800,9986.295534,93359.879688,0.069926,0.067590,7.377450,0.062548
1739923200,9.620900,9.715100,9.390000,9.436800,4491.473442,42385.136577,0.009413,0.009369,7.509837,0.062582
1739836800,9.930900,9.947700,9.148300,9.620900,5926.449782,57017.780708,0.019509,0.019321,7.659654,0.061416
1739750400,9.578400,10.233700,9.480400,9.930900,8768.874014,87082.810946,0.032222,0.031713,7.828733,0.060631
1739664000,9.818100,9.934600,9.575100,9.578400,2697.305502,25835.871020,-0.035495,-0.036141,7.981250,0.061761
1739577600,10.030300,10.141800,9.729400,9.818100,3163.329190,31057.882320,0.025025,0.024717,8.135600,0.061720
1739491200,9.882400,10.353400,9.811500,10.030300,8904.005978,89309.851161,0.021613,0.021383,8.306733,0.060686
1739404800,9.928800,10.070600,9.479900,9.882400,3880.007099,38343.782155,-0.014745,-0.014855,8.451971,0.059957
1739318400,9.383600,10.114900,9.086200,9.928800,7502.575760,74491.574206,0.004695,0.004684,8.568579,0.056506
1739232000,9.404000,10.035800,9.262400,9.383600,10514.223086,98661.263750,-0.054911,-0.056476,8.665958,0.058072
1739145600,9.142800,9.588900,8.832100,9.404000,9239.382268,86887.150848,0.002174,0.002172,8.759229,0.058113
1739059200,9.140800,9.312100,8.719900,9.142800,6197.689257,56664.233339,-0.027775,-0.028168,8.826221,0.058078
1738972800,9.031700,9.184700,8.732800,9.140800,1849.494122,16905.855870,-0.000219,-0.000219,8.914663,0.055702
1738886400,8.978300,9.511900,8.755100,9.031700,2955.609085,26694.174573,-0.011935,-0.012007,8.993892,0.055917
1738800000,9.290400,9.451500,8.897700,8.978300,6770.006682,60783.150993,-0.005913,-0.005930,9.023358,0.046138
1738713600,9.031100,9.528500,9.031100,9.290400,6586.527097,61191.471342,0.034762,0.034171,9.097467,0.041679
1738627200,9.995700,9.995700,8.842600,9.031100,6368.814260,57517.398463,-0.027911,-0.028307,9.161892,0.042307
1738540800,9.166700,10.227900,7.395900,9.995700,22242.908091,222333.436405,0.106809,0.101481,9.250538,0.046090
1738454400,10.889000,11.101000,8.740000,9.166700,16428.881401,150598.627139,-0.082936,-0.086578,9.303492,0.049919
1738368000,11.704500,11.891800,10.759100,10.889000,3967.592058,43203.109920,0.187887,0.172176,9.410908,0.061534
1738281600,11.987800,12.800000,11.660000,11.704500,11768.693823,137746.676851,0.074892,0.072220,9.566733,0.061628
1738195200,11.720800,12.279200,11.650600,11.987800,7074.007561,84801.787840,0.024204,0.023916,9.687771,0.055882
1738108800,11.173800,12.071800,11.115600,11.720800,7369.059940,86371.277745,-0.022273,-0.022524,9.799183,0.056249
1738022400,10.998700,11.342000,10.815300,11.173800,3707.406407,41425.817711,-0.046669,-0.047793,9.900683,0.056753
1737936000,11.421400,11.522800,10.281400,10.998700,13504.211582,148528.771927,-0.015671,-0.015795,9.969429,0.055617
1737849600,12.089100,12.383800,11.421400,11.421400,5354.736047,61158.582287,0.038432,0.037712,10.052121,0.055959
1737763200,12.449100,12.449100,12.002400,12.089100,5945.481569,71875.521236,0.058460,0.056815,10.154962,0.056823
1737676800,12.787200,13.137100,12.444900,12.449100,5733.258573,71373.909301,0.029779,0.029344,10.259887,0.056786
1737590400,12.896100,13.032300,12.390300,12.787200,15904.824005,203378.165517,0.027159,0.026796,10.393588,0.055993
1737504000,13.504500,13.617300,12.812300,12.896100,13890.650695,179135.220428,0.008516,0.008480,10.521838,0.055948
1737417600,13.477000,13.842200,12.975500,13.504500,4703.053815,63512.390245,0.047177,0.046098,10.666596,0.056363
1737331200,13.236400,14.826500,12.900000,13.477000,4940.249272,66579.739439,-0.002036,-0.002038,10.816371,0.056142
1737244800,14.200500,14.547000,13.008200,13.236400,10644.283808,140891.998196,-0.017853,-0.018014,10.954188,0.056499
1737158400,15.005000,15.243100,13.887600,14.200500,14564.507972,206823.295456,0.072837,0.070307,11.154892,0.055787
1737072000,14.126800,15.165800,14.097000,15.005000,9982.890706,149793.275044,0.056653,0.055106,11.388267,0.056186
1736985600,14.560000,14.567500,13.938600,14.126800,6277.028160,88674.321411,-0.058527,-0.060310,11.595933,0.057680
1736899200,13.296100,14.670600,12.961100,14.560000,10690.330267,155651.208688,0.030665,0.030204,11.821733,0.057558
1736812800,12.876950,13.405000,12.876950,13.302600,26016.443233,346086.337748,-0.083648,-0.087355,11.999250,0.062811
1736812800,12.866600,13.411300,12.825600,13.296100,3573.452598,47512.983088,-0.086806,-0.090807,11.999417,0.061332
1736726400,13.674220,13.844690,12.090000,12.942900,10089.564770,130588.227862,-0.027040,-0.027412,12.165637,0.063326
1736726400,13.612200,13.901200,12.064800,12.866600,6451.510036,83008.999029,-0.032303,-0.032836,12.161429,0.062012
1736640000,13.676490,13.853170,13.527590,13.573060,4210.899542,57154.792131,0.048688,0.047540,12.346685,0.063593
1736640000,13.629200,13.859600,13.511200,13.612200,1939.778773,26404.656614,0.057948,0.056332,12.341504,0.062481
1736553600,13.955670,13.955670,13.466790,13.699060,14813.296643,202928.239509,0.009283,0.009240,12.543289,0.062909
1736553600,13.896000,14.029800,13.456800,13.629200,1741.545759,23735.875459,0.001249,0.001248,12.533092,0.061833
1736467200,12.940120,14.060990,12.858620,13.938310,20861.549494,290774.743931,0.017465,0.017314,12.707665,0.059697
1736467200,12.854000,14.071000,12.854000,13.896000,10320.751615,143417.164442,0.019576,0.019386,12.695604,0.058948
1736380800,13.332990,13.332990,12.380130,12.912490,14026.742074,181120.166758,-0.073597,-0.076446,12.865076,0.058832
1736380800,13.102200,13.366600,12.376700,12.854000,31488.978904,404759.334832,-0.074986,-0.077946,12.849242,0.058391
1736294400,13.568100,13.802250,12.457710,13.083580,33955.647716,444261.433340,0.013250,0.013163,12.955671,0.044969
1736294400,13.619300,13.870300,12.509700,13.102200,13347.203336,174877.727549,0.019309,0.019125,12.941458,0.045502
1736208000,14.983710,14.995010,13.502930,13.568840,95934.419001,1301718.781920,0.037089,0.036418,13.033362,0.043307
1736208000,15.130900,15.165200,13.558300,13.619300,2651.973255,36118.019352,0.039467,0.038708,13.021242,0.043805
1736121600,15.162430,15.635000,14.879790,14.995130,41358.813477,620180.784734,0.105115,0.099949,13.157418,0.047595
1736121600,15.214100,15.649000,14.932100,15.130900,3991.668636,60397.538964,0.110990,0.105251,13.152204,0.048586
1736035200,15.188110,15.251050,14.897180,15.147010,4581.377437,69394.169850,0.010129,0.010078,13.297522,0.047172
1736035200,15.374700,15.825400,14.880100,15.214100,5649.197956,85947.462622,0.005499,0.005484,13.297758,0.048090
1735948800,15.237030,15.384850,14.791740,15.284830,11214.673200,171414.373362,0.009099,0.009058,13.473189,0.044602
1735948800,15.224400,15.548100,14.768900,15.374700,7407.500602,113888.099506,0.010556,0.010501,13.472796,0.046443
1735862400,14.177150,15.216790,14.067710,15.186740,12600.780587,191364.778572,-0.006417,-0.006438,13.647262,0.044622
1735862400,14.367800,15.264100,14.127900,15.224400,2661.248665,40515.914175,-0.009776,-0.009824,13.648867,0.046293
1735776000,13.629500,14.523670,13.629500,14.324860,99756.546709,1428998.565694,-0.056752,-0.058426,13.766542,0.046510
1735776000,13.558100,14.571800,13.558100,14.367800,3747.215216,53839.238780,-0.056265,-0.057910,13.771633,0.048176
1735689600,13.260160,13.650210,13.049340,13.620740,37570.563657,511738.879220,-0.049154,-0.050403,13.830412,0.047039
1735689600,13.263700,13.673600,13.090700,13.558100,2420.733017,32820.540318,-0.056355,-0.058005,13.832842,0.048924
1735603200,13.175520,13.880000,13.132360,13.220190,10930.559172,144504.069055,-0.029407,-0.029848,13.857648,0.047008
1735603200,13.288300,13.868500,13.111700,13.263700,7767.680275,103028.180864,-0.021714,-0.021953,13.866783,0.048962
1735516800,12.978700,13.611380,12.784240,13.242010,10277.993616,136101.294244,0.001651,0.001649,13.875775,0.046885
1735516800,12.997700,13.617300,12.752400,13.288300,6596.688974,87658.782093,0.001855,0.001853,13.887662,0.048709
1735430400,13.550900,13.550900,12.999480,12.999480,2555.717157,33222.994071,-0.018315,-0.018485,13.880754,0.047069
1735430400,13.575000,13.575000,12.842200,12.997700,1494.422456,19424.054756,-0.021869,-0.022112,13.891896,0.048947
1735344000,13.345330,13.676640,13.049570,13.550900,24898.996955,337403.817841,0.042419,0.041544,13.882942,0.046841
1735344000,13.309200,13.757800,13.070900,13.575000,5353.728463,72676.863885,0.044416,0.043457,13.894833,0.048838
1735257600,13.249040,14.173430,13.227120,13.227120,27266.271747,360654.248354,-0.023894,-0.024184,13.869533,0.047115
1735257600,13.227300,14.217700,13.163200,13.309200,7897.806674,105113.488586,-0.019580,-0.019774,13.887842,0.049022
1735171200,14.009040,14.009040,12.899870,13.258410,31453.815841,417027.586486,0.002366,0.002363,13.870185,0.046868
1735171200,13.883100,14.048100,12.825600,13.227300,3633.368983,48059.661549,-0.006154,-0.006173,13.887462,0.048888
1735084800,14.468000,14.468000,13.670170,13.914720,10288.991122,143168.430548,0.049501,0.048315,13.860989,0.045899
1735084800,14.570900,14.570900,13.670600,13.883100,3113.976786,43231.651118,0.049579,0.048389,13.874237,0.047618
1734998400,14.244820,14.723120,13.775160,14.681490,15828.491236,232385.835795,0.055105,0.053640,13.846993,0.045493
1734998400,14.234800,14.739700,13.742500,14.570900,5520.805151,80443.099775,0.049542,0.048354,13.856150,0.047272
1734912000,13.894990,14.619720,13.275840,14.239500,24455.122234,348228.713048,-0.030105,-0.030568,13.851287,0.044247
1734912000,13.901200,14.599800,13.230700,14.234800,18226.473098,259450.199255,-0.023067,-0.023337,13.860650,0.045903
1734825600,13.245650,14.264390,13.245650,13.979990,22959.979076,320980.277887,-0.018225,-0.018393,13.828915,0.044067
1734825600,13.401200,14.262000,13.256300,13.901200,8080.159417,112323.912088,-0.023436,-0.023715,13.833200,0.045727
1734739200,13.569990,14.752470,13.161380,13.309520,22844.384568,304047.793298,-0.047959,-0.049147,13.829203,0.041682
1734739200,13.680800,14.761300,13.076600,13.401200,7508.253544,100619.607394,-0.035968,-0.036631,13.837579,0.042650
1734652800,12.798380,13.788670,11.239680,13.722640,92982.994196,1275972.155478,0.031039,0.030567,13.861693,0.041679
1734652800,12.800000,13.821000,11.226700,13.680800,20168.610539,275922.727062,0.020864,0.020649,13.871504,0.042214
1734566400,14.770950,15.377240,12.713810,12.827660,38922.734257,499287.601324,-0.065219,-0.067443,13.830634,0.042753
1734566400,14.805600,15.387100,12.654600,12.800000,23141.924557,296216.634330,-0.064382,-0.066548,13.837663,0.042724
1734480000,16.211420,16.711680,14.620000,14.773750,41999.524116,620490.469402,0.151710,0.141248,13.875413,0.052975
1734480000,16.279700,16.719400,14.681700,14.805600,12855.057231,190326.835339,0.156687,0.145560,13.886679,0.053589
1734393600,16.185750,16.495090,15.634890,16.237820,22725.910164,369019.238580,0.099099,0.094491,13.971226,0.056360
1734393600,16.252000,16.558400,15.611900,16.279700,9341.726152,152080.499237,0.099564,0.094913,13.986000,0.056932
1734307200,17.086970,17.453080,16.256020,16.264320,20166.640592,327996.695908,0.001632,0.001631,14.110885,0.053660
1734307200,17.040500,17.443300,16.217300,16.252000,13522.124382,219761.565456,-0.001702,-0.001703,14.127583,0.054180
1734220800,16.730440,17.212380,16.257850,17.079080,14952.241893,255370.535462,0.050095,0.048881,14.277365,0.054251
1734220800,16.727400,17.219400,16.228800,17.040500,4552.298831,77573.448230,0.048517,0.047377,14.291679,0.054696
1734134400,17.594340,17.671740,16.483650,16.876530,8877.139229,149815.306519,-0.011860,-0.011930,14.415185,0.054208
1734134400,17.500800,17.780000,16.492300,16.727400,7045.334243,117850.124016,-0.018374,-0.018545,14.421183,0.054726
1734048000,17.739650,18.120750,16.945670,17.469030,20954.910640,366061.962620,0.035108,0.034506,14.518264,0.050662
1734048000,17.700000,18.156600,16.866200,17.500800,5785.671257,101253.875535,0.046236,0.045199,14.519929,0.050998
1733961600,17.220670,18.895850,16.980490,17.634780,30187.419785,532348.506682,0.009488,0.009443,14.621921,0.050661
1733961600,17.169700,18.939900,16.924100,17.700000,20498.986261,362832.056820,0.011382,0.011318,14.623508,0.051003
1733875200,15.192740,17.207650,14.842580,17.146080,10265.095267,176006.144664,-0.027712,-0.028104,14.699473,0.051166
1733875200,15.259900,17.232000,14.769400,17.169700,10929.287664,187652.590405,-0.029960,-0.030418,14.698300,0.051566
1733788800,15.902950,16.546680,14.043140,15.318990,41546.131500,636444.772980,-0.106560,-0.112676,14.704984,0.056072
1733788800,16.111600,16.675600,14.065700,15.259900,16014.203560,244375.144905,-0.111231,-0.117918,14.699779,0.056795
1733702400,18.724280,18.815620,13.883150,16.068730,61865.673294,994102.800430,0.048942,0.047782,14.777645,0.055417
1733702400,18.586800,18.962800,13.834400,16.111600,27800.773872,447914.948316,0.055813,0.054311,14.772438,0.056436
1733616000,18.116700,19.441160,17.559370,18.630160,31863.834071,593628.326963,0.159405,0.147907,14.986371,0.062280
1733616000,18.025600,19.358900,17.522200,18.586800,15925.713314,296008.048225,0.153628,0.142912,14.981967,0.062278
1733529600,17.641560,18.622940,17.264080,18.167180,39826.622773,723537.424706,-0.024851,-0.025165,15.192495,0.062146
1733529600,17.572600,18.616900,17.249700,18.025600,14344.327001,258565.100789,-0.030193,-0.030659,15.180379,0.062520
1733443200,15.134930,18.430760,15.055850,17.628550,39900.671405,703390.980895,-0.029649,-0.030097,15.375268,0.062766
1733443200,15.022200,18.457600,15.014600,17.572600,34630.823570,608553.610266,-0.025131,-0.025452,15.358892,0.063001
1733356800,15.640420,15.920160,14.509520,15.065070,26006.879679,391795.462849,-0.145416,-0.157141,15.461334,0.070483
1733356800,15.664500,15.911100,14.500000,15.022200,25776.595734,387221.176435,-0.145135,-0.156812,15.443246,0.070582
1733270400,15.250230,16.500000,14.746260,15.681050,60490.185098,948549.617032,0.040888,0.040074,15.550090,0.070451
1733270400,15.163900,16.499700,14.724700,15.664500,38477.827515,602735.929109,0.042757,0.041868,15.530308,0.070546
1733184000,14.016560,15.301890,12.952520,15.160200,157731.016824,2391233.761257,-0.033215,-0.033779,15.630635,0.070663
1733184000,13.984900,15.216600,13.163200,15.163900,25941.007780,393366.847875,-0.031958,-0.032479,15.607587,0.070804
1733097600,13.090230,14.503950,12.427190,13.897860,62385.467800,867024.497519,-0.083267,-0.086939,15.657279,0.073084
1733097600,13.049600,14.500000,12.446200,13.984900,32882.196245,459854.226267,-0.077750,-0.080939,15.639154,0.072896
1733011200,12.835990,13.289070,12.648280,13.028140,17735.549178,231061.217669,-0.062579,-0.064623,15.620338,0.073662
1733011200,12.785100,13.330100,12.620300,13.049600,9032.639395,117872.331049,-0.066879,-0.069221,15.604425,0.073661
1732924800,12.571310,13.439400,12.530200,12.774470,19830.458772,253323.600668,-0.019471,-0.019663,15.540879,0.072796
1732924800,12.578900,13.389600,12.535000,12.785100,11862.419747,151662.222707,-0.020269,-0.020477,15.530017,0.072995
1732838400,12.873530,12.964130,12.346610,12.601230,14019.797393,176666.691505,-0.013561,-0.013654,15.472618,0.072609
1732838400,12.794900,12.971900,12.333900,12.578900,9334.706085,117420.334373,-0.016128,-0.016260,15.461021,0.072925
1732752000,13.521450,13.521450,12.433930,12.730000,50039.201274,636999.032216,0.010219,0.010167,15.420535,0.072575
1732752000,13.551100,13.551100,12.400600,12.794900,9098.001847,116408.023832,0.017172,0.017026,15.414925,0.072892
1732665600,10.859620,13.782840,10.749720,13.545380,51361.392753,695709.582175,0.064052,0.062084,15.430363,0.073051
1732665600,10.816000,13.792500,10.716900,13.551100,27745.534059,375982.506587,0.059102,0.057421,15.421171,0.073487
1732579200,11.106600,11.735000,10.512770,10.843960,39364.798109,426870.296098,-0.199435,-0.222437,15.310417,0.083625
1732579200,11.105600,11.772200,10.500400,10.816000,18494.456440,200036.040855,-0.201836,-0.225441,15.301804,0.084388
